<<<<<<< HEAD
6:13:12 20181229-0374期方案5已投注，倍数42，模拟
6:14:11 回头，下次盈利回头73.052
6:14:13 20181229-0375期方案8已投注，倍数42，模拟
6:15:09 20181229-0376期方案8已投注，倍数191，模拟
6:16:08 回头，下次盈利回头77.48601
6:16:10 20181229-0377期没有可投注的方案
6:17:06 20181229-0378期方案1已投注，倍数42，模拟
6:18:11 回头，下次盈利回头79.75401
6:18:13 20181229-0379期没有可投注的方案
6:19:14 20181229-0380期没有可投注的方案
6:20:10 20181229-0381期方案2已投注，倍数42，模拟
6:20:10 20181229-0381期方案6已投注，倍数42，模拟
6:20:10 20181229-0381期方案8已投注，倍数42，模拟
6:20:10 20181229-0381期方案10已投注，倍数42，模拟
6:21:03 回头，下次盈利回头80.67801
6:21:05 20181229-0382期方案6已投注，倍数42，模拟
6:22:05 回头，下次盈利回头82.94601
6:22:07 20181229-0383期没有可投注的方案
6:23:13 20181229-0384期方案5已投注，倍数42，模拟
6:23:13 20181229-0384期方案8已投注，倍数42，模拟
6:24:07 回头，下次盈利回头87.48201
6:24:09 20181229-0385期没有可投注的方案
6:25:12 20181229-0386期没有可投注的方案
6:26:08 20181229-0387期没有可投注的方案
6:27:09 20181229-0388期方案3已投注，倍数42，模拟
6:27:09 20181229-0388期方案6已投注，倍数42，模拟
6:27:09 20181229-0388期方案7已投注，倍数42，模拟
6:28:15 20181229-0389期方案7已投注，倍数191，模拟
6:29:11 20181229-0390期方案2已投注，倍数42，模拟
6:29:11 20181229-0390期方案4已投注，倍数42，模拟
6:29:11 20181229-0390期方案7已投注，倍数720，模拟
6:31:03 请求奖期信息错误, Bad Gateway, 重试1...
6:31:03 回头，下次盈利回头102.814
6:31:05 20181229-0392期方案2已投注，倍数42，模拟
6:31:05 20181229-0392期方案4已投注，倍数42，模拟
6:31:05 20181229-0392期方案7已投注，倍数42，模拟
6:32:12 20181229-0393期方案2已投注，倍数191，模拟
6:32:12 20181229-0393期方案4已投注，倍数191，模拟
6:33:08 20181229-0394期方案2已投注，倍数720，模拟
6:33:08 20181229-0394期方案4已投注，倍数720，模拟
6:34:07 回头，下次盈利回头117.602
6:34:09 20181229-0395期方案1已投注，倍数42，模拟
6:35:16 20181229-0396期方案1已投注，倍数191，模拟
6:35:16 20181229-0396期方案4已投注，倍数42，模拟
6:36:12 20181229-0397期方案4已投注，倍数191，模拟
6:36:12 20181229-0397期方案6已投注，倍数42，模拟
6:37:13 20181229-0398期方案1已投注，倍数42，模拟
6:37:13 20181229-0398期方案4已投注，倍数720，模拟
6:37:13 20181229-0398期方案6已投注，倍数191，模拟
6:38:07 回头，下次盈利回头126.85
6:38:09 20181229-0399期方案1已投注，倍数42，模拟
6:38:09 20181229-0399期方案4已投注，倍数42，模拟
6:38:09 20181229-0399期方案8已投注，倍数42，模拟
6:38:09 20181229-0399期方案9已投注，倍数42，模拟
6:38:09 20181229-0399期方案10已投注，倍数42，模拟
6:39:08 回头，下次盈利回头130.042
6:39:10 20181229-0400期方案7已投注，倍数42，模拟
6:39:10 20181229-0400期方案10已投注，倍数42，模拟
6:40:14 回头，下次盈利回头134.578
6:40:16 20181229-0401期没有可投注的方案
6:41:12 20181229-0402期没有可投注的方案
6:42:13 20181229-0403期方案1已投注，倍数42，模拟
6:42:13 20181229-0403期方案3已投注，倍数42，模拟
6:42:13 20181229-0403期方案10已投注，倍数42，模拟
6:43:09 20181229-0404期方案1已投注，倍数191，模拟
6:43:09 20181229-0404期方案4已投注，倍数42，模拟
6:44:09 回头，下次盈利回头145.816
6:44:11 20181229-0405期没有可投注的方案
6:45:09 20181229-0406期方案2已投注，倍数42，模拟
6:46:08 回头，下次盈利回头148.084
6:46:10 20181229-0407期没有可投注的方案
6:47:06 20181229-0408期没有可投注的方案
6:48:12 20181229-0409期方案5已投注，倍数42，模拟
6:49:12 回头，下次盈利回头150.352
6:49:14 20181229-0410期没有可投注的方案
6:50:10 20181229-0411期没有可投注的方案
6:51:11 20181229-0412期方案2已投注，倍数42，模拟
6:52:07 20181229-0413期方案2已投注，倍数191，模拟
6:53:11 回头，下次盈利回头154.786
6:53:13 20181229-0414期没有可投注的方案
6:54:14 20181229-0415期方案9已投注，倍数42，模拟
6:55:05 回头，下次盈利回头157.054
6:55:07 20181229-0416期方案2已投注，倍数42，模拟
6:55:07 20181229-0416期方案6已投注，倍数42，模拟
6:56:11 回头，下次盈利回头161.59
6:56:13 20181229-0417期方案1已投注，倍数42，模拟
6:56:13 20181229-0417期方案4已投注，倍数42，模拟
6:57:09 20181229-0418期方案1已投注，倍数191，模拟
6:58:09 回头，下次盈利回头168.292
6:58:11 20181229-0419期没有可投注的方案
6:59:07 20181229-0420期方案3已投注，倍数42，模拟
7:00:08 20181229-0421期方案3已投注，倍数191，模拟
7:00:08 20181229-0421期方案6已投注，倍数42，模拟
7:01:04 20181229-0422期方案6已投注，倍数191，模拟
7:02:09 回头，下次盈利回头177.16
7:02:11 20181229-0423期没有可投注的方案
7:03:12 20181229-0424期方案4已投注，倍数42，模拟
7:03:12 20181229-0424期方案8已投注，倍数42，模拟
7:04:08 20181229-0425期方案8已投注，倍数191，模拟
7:05:09 20181229-0426期方案8已投注，倍数720，模拟
7:06:03 回头，下次盈利回头185.688
7:06:05 20181229-0427期没有可投注的方案
7:07:12 20181229-0428期方案5已投注，倍数42，模拟
7:08:11 回头，下次盈利回头187.956
7:08:13 20181229-0429期方案3已投注，倍数42，模拟
7:09:07 回头，下次盈利回头190.224
7:09:09 20181229-0430期没有可投注的方案
7:10:05 20181229-0431期方案3已投注，倍数42，模拟
7:11:11 20181229-0432期方案3已投注，倍数191，模拟
7:11:11 20181229-0432期方案5已投注，倍数42，模拟
7:12:10 回头，下次盈利回头196.926
7:12:13 20181229-0433期方案2已投注，倍数42，模拟
7:12:13 20181229-0433期方案4已投注，倍数42，模拟
7:12:13 20181229-0433期方案10已投注，倍数42，模拟
7:13:09 20181229-0434期方案2已投注，倍数191，模拟
7:13:09 20181229-0434期方案4已投注，倍数191，模拟
7:13:09 20181229-0434期方案8已投注，倍数42，模拟
7:14:10 20181229-0435期方案2已投注，倍数720，模拟
7:14:10 20181229-0435期方案3已投注，倍数42，模拟
7:15:04 回头，下次盈利回头214.424
7:15:06 20181229-0436期没有可投注的方案
7:16:12 20181229-0437期方案2已投注，倍数42，模拟
7:17:13 20181229-0438期方案2已投注，倍数191，模拟
7:17:13 20181229-0438期方案7已投注，倍数42，模拟
7:18:07 回头，下次盈利回头221.126
7:18:09 20181229-0439期方案1已投注，倍数42，模拟
7:18:09 20181229-0439期方案3已投注，倍数42，模拟
7:18:09 20181229-0439期方案8已投注，倍数42，模拟
7:18:09 20181229-0439期方案10已投注，倍数42，模拟
7:19:08 回头，下次盈利回头222.05
7:19:10 20181229-0440期方案1已投注，倍数42，模拟
7:20:06 20181229-0441期方案1已投注，倍数191，模拟
7:20:06 20181229-0441期方案7已投注，倍数42，模拟
7:21:16 20181229-0442期方案7已投注，倍数191，模拟
7:22:06 回头，下次盈利回头230.918
7:22:08 20181229-0443期方案2已投注，倍数42，模拟
7:23:09 20181229-0444期方案1已投注，倍数42，模拟
7:23:09 20181229-0444期方案2已投注，倍数191，模拟
7:24:11 20181229-0445期方案2已投注，倍数720，模拟
7:25:05 回头，下次盈利回头239.446
7:25:07 20181229-0446期没有可投注的方案
7:26:14 20181229-0447期没有可投注的方案
7:27:10 20181229-0448期方案1已投注，倍数42，模拟
7:27:10 20181229-0448期方案7已投注，倍数42，模拟
7:28:09 回头，下次盈利回头243.982
7:28:11 20181229-0449期没有可投注的方案
7:29:12 20181229-0450期方案9已投注，倍数42，模拟
7:30:06 回头，下次盈利回头246.25
7:30:08 20181229-0451期没有可投注的方案
7:31:14 20181229-0452期方案2已投注，倍数42，模拟
7:32:08 回头，下次盈利回头248.518
7:32:10 20181229-0453期没有可投注的方案
7:33:12 20181229-0454期没有可投注的方案
7:34:08 20181229-0455期方案8已投注，倍数42，模拟
7:35:12 回头，下次盈利回头250.786
7:35:14 20181229-0456期没有可投注的方案
7:36:05 20181229-0457期没有可投注的方案
7:37:12 20181229-0458期没有可投注的方案
7:38:13 20181229-0459期方案2已投注，倍数42，模拟
7:39:12 回头，下次盈利回头253.054
7:39:14 20181229-0460期没有可投注的方案
7:40:10 20181229-0461期没有可投注的方案
7:41:06 20181229-0462期方案3已投注，倍数42，模拟
7:41:06 20181229-0462期方案4已投注，倍数42，模拟
7:42:10 回头，下次盈利回头257.59
7:42:12 20181229-0463期方案6已投注，倍数42，模拟
7:43:06 回头，下次盈利回头259.858
7:43:08 20181229-0464期没有可投注的方案
7:44:09 20181229-0465期方案4已投注，倍数42，模拟
7:45:13 回头，下次盈利回头262.126
7:45:15 20181229-0466期方案10已投注，倍数42，模拟
7:46:07 20181229-0467期方案10已投注，倍数191，模拟
7:46:16 请求用户信息错误，Bad Gateway
7:47:11 回头，下次盈利回头266.56
7:47:13 20181229-0468期方案4已投注，倍数42，模拟
7:48:09 20181229-0469期方案4已投注，倍数191，模拟
7:48:09 20181229-0469期方案7已投注，倍数42，模拟
7:48:09 20181229-0469期方案8已投注，倍数42，模拟
7:49:09 回头，下次盈利回头275.53
7:49:11 20181229-0470期没有可投注的方案
7:50:12 20181229-0471期没有可投注的方案
7:51:13 20181229-0472期方案4已投注，倍数42，模拟
7:52:14 20181229-0473期方案4已投注，倍数191，模拟
7:53:08 回头，下次盈利回头279.964
7:53:10 20181229-0474期方案1已投注，倍数42，模拟
7:53:10 20181229-0474期方案4已投注，倍数42，模拟
7:54:12 20181229-0475期方案1已投注，倍数191，模拟
7:55:08 20181229-0476期方案1已投注，倍数720，模拟
7:55:08 20181229-0476期方案7已投注，倍数42，模拟
7:56:12 回头，下次盈利回头282.612
7:56:14 20181229-0477期方案7已投注，倍数42，模拟
7:57:15 20181229-0478期方案2已投注，倍数42，模拟
7:57:15 20181229-0478期方案5已投注，倍数42，模拟
7:57:15 20181229-0478期方案7已投注，倍数191，模拟
7:58:11 20181229-0479期方案2已投注，倍数191，模拟
7:58:11 20181229-0479期方案5已投注，倍数191，模拟
7:58:11 20181229-0479期方案6已投注，倍数42，模拟
7:58:12 20181229-0479期方案10已投注，倍数42，模拟
7:59:13 20181229-0480期方案2已投注，倍数720，模拟
7:59:13 20181229-0480期方案7已投注，倍数42，模拟
7:59:13 20181229-0480期方案10已投注，倍数191，模拟
8:00:07 回头，下次盈利回头298.562
8:00:09 20181229-0481期方案7已投注，倍数42，模拟
8:01:08 回头，下次盈利回头300.83
8:01:10 20181229-0482期没有可投注的方案
8:02:06 20181229-0483期方案6已投注，倍数42，模拟
8:02:06 20181229-0483期方案9已投注，倍数42，模拟
8:03:12 20181229-0484期方案2已投注，倍数42，模拟
8:03:12 20181229-0484期方案5已投注，倍数42，模拟
8:03:12 20181229-0484期方案6已投注，倍数191，模拟
8:03:12 20181229-0484期方案8已投注，倍数42，模拟
8:04:06 回头，下次盈利回头306.188
8:04:08 20181229-0485期方案8已投注，倍数42，模拟
8:05:07 回头，下次盈利回头308.456
8:05:09 20181229-0486期没有可投注的方案
8:06:12 20181229-0487期没有可投注的方案
8:07:08 20181229-0488期方案2已投注，倍数42，模拟
8:07:08 20181229-0488期方案3已投注，倍数42，模拟
8:07:08 20181229-0488期方案7已投注，倍数42，模拟
8:07:08 20181229-0488期方案10已投注，倍数42，模拟
8:08:12 回头，下次盈利回头317.528
8:08:14 20181229-0489期没有可投注的方案
8:09:10 20181229-0490期方案5已投注，倍数42，模拟
8:09:10 20181229-0490期方案7已投注，倍数42，模拟
8:10:10 回头，下次盈利回头322.064
8:10:12 20181229-0491期方案9已投注，倍数42，模拟
8:10:12 20181229-0491期方案10已投注，倍数42，模拟
8:11:13 20181229-0492期方案6已投注，倍数42，模拟
8:11:13 20181229-0492期方案9已投注，倍数191，模拟
8:11:13 20181229-0492期方案10已投注，倍数191，模拟
8:12:09 20181229-0493期方案9已投注，倍数720，模拟
8:13:13 模拟爆掉，转为实战
8:13:15 20181229-0494期方案1已投注，倍数42，
8:14:09 回头，下次盈利回头2.278
8:14:11 20181229-0495期方案6已投注，倍数42，
8:14:11 20181229-0495期方案8已投注，倍数42，
8:15:10 回头，下次盈利回头6.814001
8:15:12 20181229-0496期没有可投注的方案
8:16:06 20181229-0497期没有可投注的方案
8:17:13 20181229-0498期没有可投注的方案
8:18:09 20181229-0499期没有可投注的方案
8:19:10 20181229-0500期方案6已投注，倍数42，
8:20:15 当前盈利9.072001，触发盈利转换
8:20:17 20181229-0501期方案2已投注，倍数42，模拟
8:20:17 20181229-0501期方案5已投注，倍数42，模拟
8:20:17 20181229-0501期方案8已投注，倍数42，模拟
8:20:17 20181229-0501期方案9已投注，倍数42，模拟
8:21:11 回头，下次盈利回头9.082002
8:21:13 20181229-0502期方案7已投注，倍数42，模拟
8:22:12 回头，下次盈利回头11.35
8:22:14 20181229-0503期没有可投注的方案
8:23:10 20181229-0504期没有可投注的方案
8:24:12 20181229-0505期没有可投注的方案
8:25:08 20181229-0506期没有可投注的方案
8:26:10 20181229-0507期方案5已投注，倍数42，模拟
8:27:04 回头，下次盈利回头13.618
8:27:06 20181229-0508期没有可投注的方案
8:28:13 20181229-0509期方案9已投注，倍数42，模拟
8:29:13 20181229-0510期方案9已投注，倍数191，模拟
8:30:07 回头，下次盈利回头18.052
8:30:09 20181229-0511期没有可投注的方案
8:31:10 20181229-0512期方案5已投注，倍数42，模拟
8:32:12 20181229-0513期方案5已投注，倍数191，模拟
8:33:11 回头，下次盈利回头22.486
8:33:13 20181229-0514期方案7已投注，倍数42，模拟
8:34:09 20181229-0515期方案1已投注，倍数42，模拟
8:34:09 20181229-0515期方案7已投注，倍数191，模拟
8:34:09 20181229-0515期方案8已投注，倍数42，模拟
8:35:08 回头，下次盈利回头23.308
8:35:10 20181229-0516期方案1已投注，倍数42，模拟
8:36:05 回头，下次盈利回头25.576
8:36:07 20181229-0517期没有可投注的方案
8:37:09 20181229-0518期没有可投注的方案
8:38:15 20181229-0519期方案10已投注，倍数42，模拟
8:39:04 回头，下次盈利回头27.844
8:39:06 20181229-0520期方案8已投注，倍数42，模拟
8:39:06 20181229-0520期方案9已投注，倍数42，模拟
8:40:10 回头，下次盈利回头32.38
